,Sub,HRU1,Area.ha.Input.std,Slope,SlpLgth.m.,Ovrlnd_N,CondII_CN,TimeConc.hr.,ESCO,EPCO,sub,HRU2,input.std.area.ha,LULC,Sub.1,HRU3,Area_ha,SoilName,Hydgrp,MaxRtDpth_mm,Albedo,USLE_K,USLE_P,USLE_LS,ProfileAWC_mm,IniSoilH2O_mm,CheckPart1VsPart2,CheckPart1VsPart3,AreaTimesSWATCN2
7159,17,7159,6.04,0.025,91.46,0.14,65.14,0.785,0.91,0.57,17,7159,6.04,AGRL,17,7159,6.04,Udorthents,B,1520,0.3,0.1,1,0.36,304,190.845,TRUE,TRUE,393.4456
7160,17,7160,0.09,0.173,18.29,0.14,65.14,0.166,0.91,0.57,17,7160,0.09,AGRL,17,7160,0.09,Urban_to,B,1000,0.28,0,1,2.45,100,62.778,TRUE,TRUE,5.8626
7161,17,7161,0.37,0.066,60.98,0.14,65.14,0.456,0.91,0.57,17,7161,0.37,AGRL,17,7161,0.37,Urban_to,B,1000,0.28,0,1,1.13,100,62.778,TRUE,TRUE,24.1018
7162,17,7162,0.74,0.025,91.46,0.14,65.14,0.778,0.91,0.57,17,7162,0.74,AGRL,17,7162,0.74,Urban_to,B,1000,0.28,0,1,0.36,100,62.778,TRUE,TRUE,48.2036
7163,17,7163,0.19,0.016,121.95,0.14,82.1,1.055,0.91,0.57,17,7163,0.19,AGRL,17,7163,0.19,Water,D,25.4,0.23,0,1,0.24,4.064,2.551,TRUE,TRUE,15.599
7164,17,7164,0.37,0.021,91.46,0.14,82.1,0.819,0.91,0.57,17,7164,0.37,AGRL,17,7164,0.37,Whitman,D,1520,0.16,0.37,1,0.3,243.2,152.676,TRUE,TRUE,30.377
7165,17,7165,1.86,0.067,60.98,0.14,76.23,0.456,0.91,0.57,17,7165,1.86,AGRL,17,7165,1.86,Woodbridge,C,1520,0.23,0.32,1,1.15,258.4,162.218,TRUE,TRUE,141.7878
7166,17,7166,4.64,0.022,91.46,0.14,76.23,0.814,0.91,0.57,17,7166,4.64,AGRL,17,7166,4.64,Woodbridge,C,1520,0.23,0.32,1,0.31,258.4,162.218,TRUE,TRUE,353.7072
7167,17,7167,0.09,0.041,91.46,0.14,76.23,0.67,0.91,0.57,17,7167,0.09,AGRL,17,7167,0.09,Woodbridge,C,1520,0.23,0.32,1,0.7,258.4,162.218,TRUE,TRUE,6.8607
7168,17,7168,0.19,0.048,91.46,0.05,69,0.345,0.91,0.57,17,7168,0.19,WETN,17,7168,0.19,Canton,B,1520,0.16,0.32,1,0.87,304,190.845,TRUE,TRUE,13.11
7169,17,7169,0.09,0.006,121.95,0.05,69,0.764,0.91,0.57,17,7169,0.09,WETN,17,7169,0.09,Canton,B,1520,0.16,0.32,1,0.12,304,190.845,TRUE,TRUE,6.21
7170,17,7170,0.09,0.109,60.98,0.05,69,0.211,0.91,0.57,17,7170,0.09,WETN,17,7170,0.09,Canton,B,1520,0.16,0.32,1,2.41,304,190.845,TRUE,TRUE,6.21
7171,17,7171,0.09,0.195,18.29,0.05,69,0.086,0.91,0.57,17,7171,0.09,WETN,17,7171,0.09,Canton,B,1520,0.16,0.28,1,2.97,304,190.845,TRUE,TRUE,6.21
7172,17,7172,0.28,0.027,91.46,0.05,69,0.41,0.91,0.57,17,7172,0.28,WETN,17,7172,0.28,Canton,B,1520,0.16,0.32,1,0.4,304,190.845,TRUE,TRUE,19.32
7173,17,7173,0.09,0.022,91.46,0.05,69,0.435,0.91,0.57,17,7173,0.09,WETN,17,7173,0.09,Charlton,B,1520,0.16,0.32,1,0.31,304,190.845,TRUE,TRUE,6.21
7174,17,7174,0.09,0.075,60.98,0.05,69,0.236,0.91,0.57,17,7174,0.09,WETN,17,7174,0.09,Charlton,B,1520,0.16,0.32,1,1.36,304,190.845,TRUE,TRUE,6.21
7175,17,7175,1.21,0.071,60.98,0.05,84,0.242,0.91,0.57,17,7175,1.21,WETN,17,7175,1.21,Freetown,D,1520,0.23,0,1,1.25,243.2,152.676,TRUE,TRUE,101.64
7176,17,7176,0.09,0.124,24.39,0.05,84,0.117,0.91,0.57,17,7176,0.09,WETN,17,7176,0.09,Freetown,D,1520,0.23,0,1,1.71,243.2,152.676,TRUE,TRUE,7.56
7177,17,7177,23.96,0.007,121.95,0.05,84,0.758,0.91,0.57,17,7177,23.96,WETN,17,7177,23.96,Freetown,D,1520,0.23,0,1,0.13,243.2,152.676,TRUE,TRUE,2012.64
7178,17,7178,0.09,0.01,121.95,0.05,49,0.655,0.91,0.57,17,7178,0.09,WETN,17,7178,0.09,Hinckley,A,1520,0.23,0.28,1,0.16,334.4,209.929,TRUE,TRUE,4.41
7179,17,7179,0.19,0.021,91.46,0.05,79,0.442,0.91,0.57,17,7179,0.19,WETN,17,7179,0.19,Hollis,C,460,0.16,0.32,1,0.3,78.2,49.092,TRUE,TRUE,15.01
7180,17,7180,0.19,0.07,60.98,0.05,79,0.241,0.91,0.57,17,7180,0.19,WETN,17,7180,0.19,Hollis,C,460,0.16,0.32,1,1.23,78.2,49.092,TRUE,TRUE,15.01
7181,17,7181,0.19,0.068,60.98,0.05,49,0.244,0.91,0.57,17,7181,0.19,WETN,17,7181,0.19,Merrimac,A,1520,0.23,0.32,1,1.18,334.4,209.929,TRUE,TRUE,9.31
7182,17,7182,0.09,0.005,121.95,0.05,49,0.806,0.91,0.57,17,7182,0.09,WETN,17,7182,0.09,Merrimac,A,1520,0.23,0.32,1,0.11,334.4,209.929,TRUE,TRUE,4.41
7183,17,7183,0.09,0.032,91.46,0.05,79,0.389,0.91,0.57,17,7183,0.09,WETN,17,7183,0.09,Paxton,C,1520,0.16,0.32,1,0.5,258.4,162.218,TRUE,TRUE,7.11
7184,17,7184,0.28,0.09,60.98,0.05,79,0.224,0.91,0.57,17,7184,0.28,WETN,17,7184,0.28,Paxton,C,1520,0.16,0.32,1,1.79,258.4,162.218,TRUE,TRUE,22.12
7185,17,7185,0.09,0.002,121.95,0.05,84,1.062,0.91,0.57,17,7185,0.09,WETN,17,7185,0.09,Scarboro,D,1520,0.1,0.17,1,0.08,243.2,152.676,TRUE,TRUE,7.56
7186,17,7186,0.09,0.058,60.98,0.05,69,0.255,0.91,0.57,17,7186,0.09,WETN,17,7186,0.09,Sudbury,B,1520,0.23,0.28,1,0.93,304,190.845,TRUE,TRUE,6.21
7187,17,7187,1.67,0.003,121.95,0.05,69,0.943,0.91,0.57,17,7187,1.67,WETN,17,7187,1.67,Sudbury,B,1520,0.23,0.28,1,0.09,304,190.845,TRUE,TRUE,115.23
7188,17,7188,0.09,0.057,60.98,0.05,84,0.257,0.91,0.57,17,7188,0.09,WETN,17,7188,0.09,Swansea,D,1520,0.16,0.02,1,0.91,243.2,152.676,TRUE,TRUE,7.56
7189,17,7189,0.09,0.021,91.46,0.05,84,0.441,0.91,0.57,17,7189,0.09,WETN,17,7189,0.09,Swansea,D,1520,0.16,0.02,1,0.3,243.2,152.676,TRUE,TRUE,7.56
7190,17,7190,0.09,0.052,60.98,0.05,69,0.264,0.91,0.57,17,7190,0.09,WETN,17,7190,0.09,"Udorthents,_wet",B,1000,0.28,0,1,0.8,100,62.778,TRUE,TRUE,6.21
7191,17,7191,0.09,0.025,91.46,0.05,69,0.419,0.91,0.57,17,7191,0.09,WETN,17,7191,0.09,"Udorthents,_wet",B,1000,0.28,0,1,0.36,100,62.778,TRUE,TRUE,6.21
7192,17,7192,0.28,0.031,91.46,0.05,69,0.393,0.91,0.57,17,7192,0.28,WETN,17,7192,0.28,Udorthents,B,1520,0.3,0.1,1,0.48,304,190.845,TRUE,TRUE,19.32
7193,17,7193,0.19,0.077,60.98,0.05,69,0.235,0.91,0.57,17,7193,0.19,WETN,17,7193,0.19,Udorthents,B,1520,0.3,0.1,1,1.42,304,190.845,TRUE,TRUE,13.11
7194,17,7194,0.09,0.015,121.95,0.05,69,0.58,0.91,0.57,17,7194,0.09,WETN,17,7194,0.09,Urban_to,B,1000,0.28,0,1,0.23,100,62.778,TRUE,TRUE,6.21
7195,17,7195,0.65,0.014,121.95,0.05,84,0.593,0.91,0.57,17,7195,0.65,WETN,17,7195,0.65,Water,D,25.4,0.23,0,1,0.21,4.064,2.551,TRUE,TRUE,54.6
7196,17,7196,0.09,0.109,60.98,0.05,84,0.211,0.91,0.57,17,7196,0.09,WETN,17,7196,0.09,Water,D,25.4,0.23,0,1,2.41,4.064,2.551,TRUE,TRUE,7.56
7197,17,7197,0.19,0.127,24.39,0.05,84,0.117,0.91,0.57,17,7197,0.19,WETN,17,7197,0.19,Whitman,D,1520,0.16,0.37,1,1.78,243.2,152.676,TRUE,TRUE,15.96
7198,17,7198,0.09,0.103,60.98,0.05,84,0.215,0.91,0.57,17,7198,0.09,WETN,17,7198,0.09,Whitman,D,1520,0.16,0.37,1,2.21,243.2,152.676,TRUE,TRUE,7.56
7199,17,7199,1.11,0.022,91.46,0.05,84,0.437,0.91,0.57,17,7199,1.11,WETN,17,7199,1.11,Whitman,D,1520,0.16,0.37,1,0.31,243.2,152.676,TRUE,TRUE,93.24
7200,17,7200,0.19,0.033,91.46,0.05,79,0.386,0.91,0.57,17,7200,0.19,WETN,17,7200,0.19,Woodbridge,C,1520,0.23,0.32,1,0.52,258.4,162.218,TRUE,TRUE,15.01
7201,17,7201,0.09,0.01,121.95,0.01,92,0.25,0.91,0.57,17,7201,0.09,WATR,17,7201,0.09,Canton,B,1520,0.16,0.32,1,0.16,304,190.845,TRUE,TRUE,8.28
7202,17,7202,0.65,0.014,121.95,0.01,92,0.227,0.91,0.57,17,7202,0.65,WATR,17,7202,0.65,Water,D,25.4,0.23,0,1,0.21,4.064,2.551,TRUE,TRUE,59.8
7203,17,7203,0.56,0.067,60.98,0.05,66,0.245,0.91,0.57,17,7203,0.56,WETF,17,7203,0.56,Canton,B,1520,0.16,0.32,1,1.15,304,190.845,TRUE,TRUE,36.96
7204,17,7204,0.19,0.027,91.46,0.05,66,0.409,0.91,0.57,17,7204,0.19,WETF,17,7204,0.19,Canton,B,1520,0.16,0.32,1,0.4,304,190.845,TRUE,TRUE,12.54
7205,17,7205,0.09,0.051,60.98,0.05,66,0.265,0.91,0.57,17,7205,0.09,WETF,17,7205,0.09,Canton,B,1520,0.16,0.32,1,0.78,304,190.845,TRUE,TRUE,5.94
7206,17,7206,0.09,0.143,24.39,0.05,83,0.112,0.91,0.57,17,7206,0.09,WETF,17,7206,0.09,Freetown,D,1520,0.23,0,1,2.14,243.2,152.676,TRUE,TRUE,7.47
7207,17,7207,15.14,0.005,121.95,0.05,83,0.826,0.91,0.57,17,7207,15.14,WETF,17,7207,15.14,Freetown,D,1520,0.23,0,1,0.11,243.2,152.676,TRUE,TRUE,1256.62
7208,17,7208,1.49,0.073,60.98,0.05,83,0.241,0.91,0.57,17,7208,1.49,WETF,17,7208,1.49,Freetown,D,1520,0.23,0,1,1.31,243.2,152.676,TRUE,TRUE,123.67
7209,17,7209,0.09,0.122,24.39,0.05,45,0.118,0.91,0.57,17,7209,0.09,WETF,17,7209,0.09,Hinckley,A,1520,0.23,0.24,1,1.67,334.4,209.929,TRUE,TRUE,4.05
7210,17,7210,0.09,0.067,60.98,0.05,45,0.244,0.91,0.57,17,7210,0.09,WETF,17,7210,0.09,Merrimac,A,1520,0.23,0.32,1,1.15,334.4,209.929,TRUE,TRUE,4.05
7211,17,7211,0.09,0.015,121.95,0.05,83,0.58,0.91,0.57,17,7211,0.09,WETF,17,7211,0.09,Scarboro,D,1520,0.1,0.17,1,0.23,243.2,152.676,TRUE,TRUE,7.47
7212,17,7212,0.19,0.004,121.95,0.05,83,0.863,0.91,0.57,17,7212,0.19,WETF,17,7212,0.19,Swansea,D,1520,0.16,0.02,1,0.1,243.2,152.676,TRUE,TRUE,15.77
7213,17,7213,0.09,0.049,91.46,0.05,83,0.342,0.91,0.57,17,7213,0.09,WETF,17,7213,0.09,Swansea,D,1520,0.16,0.02,1,0.9,243.2,152.676,TRUE,TRUE,7.47
7214,17,7214,0.09,0.056,60.98,0.05,83,0.258,0.91,0.57,17,7214,0.09,WETF,17,7214,0.09,Whitman,D,1520,0.16,0.37,1,0.89,243.2,152.676,TRUE,TRUE,7.47
7215,18,7215,0.09,0.031,91.46,0.1,52.13,0.597,0.91,0.57,18,7215,0.09,BERM,18,7215,0.09,Merrimac,A,1520,0.23,0.32,1,0.48,334.4,209.929,TRUE,TRUE,4.6917
7216,18,7216,0.19,0.122,24.39,0.1,52.13,0.182,0.91,0.57,18,7216,0.19,BERM,18,7216,0.19,Merrimac,A,1520,0.23,0.32,1,1.67,334.4,209.929,TRUE,TRUE,9.9047
7217,18,7217,0.28,0.038,91.46,0.1,35,0.565,0.91,0.57,18,7217,0.28,FRST,18,7217,0.28,Merrimac,A,1520,0.23,0.32,1,0.63,334.4,209.929,TRUE,TRUE,9.8
7218,18,7218,0.19,0.138,24.39,0.1,35,0.176,0.91,0.57,18,7218,0.19,FRST,18,7218,0.19,Merrimac,A,1520,0.23,0.32,1,2.02,334.4,209.929,TRUE,TRUE,6.65
7219,18,7219,1.21,0.087,60.98,0.1,35,0.361,0.91,0.57,18,7219,1.21,FRST,18,7219,1.21,Merrimac,A,1520,0.23,0.32,1,1.7,334.4,209.929,TRUE,TRUE,42.35
7220,18,7220,0.19,0.021,91.46,0.1,77,0.672,0.91,0.57,18,7220,0.19,FRST,18,7220,0.19,Saco,D,1520,0.23,0.49,1,0.3,243.2,152.676,TRUE,TRUE,14.63
7221,18,7221,0.19,0.12,60.98,0.1,55,0.314,0.91,0.57,18,7221,0.19,FRST,18,7221,0.19,Sudbury,B,1520,0.23,0.28,1,2.8,304,190.845,TRUE,TRUE,10.45
7222,18,7222,0.19,0.037,91.46,0.1,55,0.568,0.91,0.57,18,7222,0.19,FRST,18,7222,0.19,Sudbury,B,1520,0.23,0.28,1,0.6,304,190.845,TRUE,TRUE,10.45
7223,18,7223,0.09,0.031,91.46,0.14,65.14,0.73,0.91,0.57,18,7223,0.09,AGRL,18,7223,0.09,Sudbury,B,1520,0.23,0.28,1,0.48,304,190.845,TRUE,TRUE,5.8626
7224,18,7224,0.19,0.097,60.98,0.05,84,0.222,0.91,0.57,18,7224,0.19,WETN,18,7224,0.19,Saco,D,1520,0.23,0.49,1,2.01,243.2,152.676,TRUE,TRUE,15.96
7225,18,7225,0.37,0.023,91.46,0.05,84,0.436,0.91,0.57,18,7225,0.37,WETN,18,7225,0.37,Saco,D,1520,0.23,0.49,1,0.33,243.2,152.676,TRUE,TRUE,31.08
7226,18,7226,0.09,0.16,24.39,0.05,69,0.111,0.91,0.57,18,7226,0.09,WETN,18,7226,0.09,Sudbury,B,1520,0.23,0.28,1,2.56,304,190.845,TRUE,TRUE,6.21
7227,18,7227,0.09,0.017,121.95,0.05,84,0.561,0.91,0.57,18,7227,0.09,WETN,18,7227,0.09,Water,D,25.4,0.23,0,1,0.26,4.064,2.551,TRUE,TRUE,7.56
7228,18,7228,0.28,0.019,121.95,0.05,83,0.545,0.91,0.57,18,7228,0.28,WETF,18,7228,0.28,Saco,D,1520,0.23,0.49,1,0.29,243.2,152.676,TRUE,TRUE,23.24
7229,19,7229,0.46,0.009,121.95,0.1,91.45,1.027,0.91,0.57,19,7229,0.46,BERM,19,7229,0.46,Merrimac,A,1520,0.23,0.32,1,0.15,334.4,209.929,TRUE,TRUE,42.067
7230,19,7230,0.19,0.037,91.46,0.1,95.34,0.565,0.91,0.57,19,7230,0.19,BERM,19,7230,0.19,Scituate,C,1650,0.23,0.32,1,0.6,280.5,176.092,TRUE,TRUE,18.1146
7231,19,7231,0.09,0.073,60.98,0.1,69.23,0.361,0.91,0.57,19,7231,0.09,BERM,19,7231,0.09,Charlton,B,1650,0.23,0.32,1,1.31,330,207.167,TRUE,TRUE,6.2307
7232,19,7232,0.09,0.01,121.95,0.1,69.23,0.993,0.91,0.57,19,7232,0.09,BERM,19,7232,0.09,Charlton,B,1650,0.23,0.32,1,0.16,330,207.167,TRUE,TRUE,6.2307
7233,19,7233,0.19,0.071,60.98,0.1,79.34,0.365,0.91,0.57,19,7233,0.19,BERM,19,7233,0.19,Paxton,C,1650,0.3,0.32,1,1.25,280.5,176.092,TRUE,TRUE,15.0746
7234,19,7234,0.65,0.087,60.98,0.1,79.34,0.345,0.91,0.57,19,7234,0.65,BERM,19,7234,0.65,Paxton,C,1650,0.3,0.32,1,1.7,280.5,176.092,TRUE,TRUE,51.571
7235,19,7235,0.19,0.125,24.39,0.1,79.34,0.178,0.91,0.57,19,7235,0.19,BERM,19,7235,0.19,Paxton,C,1650,0.3,0.32,1,1.73,280.5,176.092,TRUE,TRUE,15.0746
7236,19,7236,0.19,0.055,60.98,0.1,69.23,0.394,0.91,0.57,19,7236,0.19,BERM,19,7236,0.19,Canton,B,1650,0.23,0.32,1,0.87,330,207.167,TRUE,TRUE,13.1537
7237,19,7237,0.09,0.031,91.46,0.1,69.23,0.595,0.91,0.57,19,7237,0.09,BERM,19,7237,0.09,Canton,B,1650,0.23,0.32,1,0.48,330,207.167,TRUE,TRUE,6.2307
7238,19,7238,1.95,0.075,60.98,0.1,69.23,0.365,0.91,0.57,19,7238,1.95,BERM,19,7238,1.95,Canton,B,1520,0.16,0.32,1,1.36,304,190.845,TRUE,TRUE,134.9985
7239,19,7239,4.46,0.029,91.46,0.1,69.23,0.622,0.91,0.57,19,7239,4.46,BERM,19,7239,4.46,Canton,B,1520,0.16,0.32,1,0.44,304,190.845,TRUE,TRUE,308.7658
7240,19,7240,0.19,0.132,24.39,0.1,69.23,0.175,0.91,0.57,19,7240,0.19,BERM,19,7240,0.19,Canton,B,1520,0.16,0.32,1,1.89,304,190.845,TRUE,TRUE,13.1537
7241,19,7241,1.3,0.072,60.98,0.1,69.23,0.367,0.91,0.57,19,7241,1.3,BERM,19,7241,1.3,Canton,B,1520,0.16,0.32,1,1.28,304,190.845,TRUE,TRUE,89.999
7242,19,7242,0.65,0.036,91.46,0.1,69.23,0.572,0.91,0.57,19,7242,0.65,BERM,19,7242,0.65,Canton,B,1520,0.16,0.32,1,0.58,304,190.845,TRUE,TRUE,44.9995
7243,19,7243,3.99,0.032,91.46,0.1,69.23,0.603,0.91,0.57,19,7243,3.99,BERM,19,7243,3.99,Canton,B,1520,0.16,0.28,1,0.5,304,190.845,TRUE,TRUE,276.2277
7244,19,7244,1.86,0.061,60.98,0.1,69.23,0.388,0.91,0.57,19,7244,1.86,BERM,19,7244,1.86,Canton,B,1520,0.16,0.28,1,1,304,190.845,TRUE,TRUE,128.7678
7245,19,7245,0.56,0.066,60.98,0.1,69.23,0.374,0.91,0.57,19,7245,0.56,BERM,19,7245,0.56,Charlton,B,1520,0.16,0.32,1,1.13,304,190.845,TRUE,TRUE,38.7688
7246,19,7246,1.95,0.025,91.46,0.1,69.23,0.642,0.91,0.57,19,7246,1.95,BERM,19,7246,1.95,Charlton,B,1520,0.16,0.32,1,0.36,304,190.845,TRUE,TRUE,134.9985
7247,19,7247,0.09,0.048,91.46,0.1,69.23,0.522,0.91,0.57,19,7247,0.09,BERM,19,7247,0.09,Haven,B,1520,0.3,0.37,1,0.87,304,190.845,TRUE,TRUE,6.2307
7248,19,7248,0.28,0.003,121.95,0.1,69.23,1.426,0.91,0.57,19,7248,0.28,BERM,19,7248,0.28,Haven,B,1520,0.3,0.37,1,0.09,304,190.845,TRUE,TRUE,19.3844
7249,19,7249,0.09,0.049,91.46,0.1,52.13,0.519,0.91,0.57,19,7249,0.09,BERM,19,7249,0.09,Hinckley,A,1520,0.23,0.28,1,0.9,334.4,209.929,TRUE,TRUE,4.6917
7250,19,7250,0.09,0.034,91.46,0.1,52.13,0.579,0.91,0.57,19,7250,0.09,BERM,19,7250,0.09,Hinckley,A,1520,0.23,0.28,1,0.54,334.4,209.929,TRUE,TRUE,4.6917
7251,19,7251,0.37,0.082,60.98,0.1,52.13,0.35,0.91,0.57,19,7251,0.37,BERM,19,7251,0.37,Hinckley,A,1520,0.23,0.24,1,1.56,334.4,209.929,TRUE,TRUE,19.2881
7252,19,7252,3.62,0.015,121.95,0.1,52.13,0.891,0.91,0.57,19,7252,3.62,BERM,19,7252,3.62,Merrimac,A,1520,0.23,0.32,1,0.23,334.4,209.929,TRUE,TRUE,188.7106
7253,19,7253,1.21,0.08,60.98,0.1,52.13,0.356,0.91,0.57,19,7253,1.21,BERM,19,7253,1.21,Merrimac,A,1520,0.23,0.32,1,1.5,334.4,209.929,TRUE,TRUE,63.0773
7254,19,7254,6.41,0.02,121.95,0.1,52.13,0.827,0.91,0.57,19,7254,6.41,BERM,19,7254,6.41,Merrimac,A,1520,0.23,0.32,1,0.31,334.4,209.929,TRUE,TRUE,334.1533
7255,19,7255,4.46,0.072,60.98,0.1,79.34,0.377,0.91,0.57,19,7255,4.46,BERM,19,7255,4.46,Paxton,C,1520,0.16,0.32,1,1.28,258.4,162.218,TRUE,TRUE,353.8564
7256,19,7256,2.6,0.03,91.46,0.1,79.34,0.61,0.91,0.57,19,7256,2.6,BERM,19,7256,2.6,Paxton,C,1520,0.16,0.32,1,0.46,258.4,162.218,TRUE,TRUE,206.284
7257,19,7257,0.19,0.132,24.39,0.1,79.34,0.175,0.91,0.57,19,7257,0.19,BERM,19,7257,0.19,Paxton,C,1520,0.16,0.32,1,1.89,258.4,162.218,TRUE,TRUE,15.0746
7258,19,7258,0.56,0.053,60.98,0.1,79.34,0.4,0.91,0.57,19,7258,0.56,BERM,19,7258,0.56,Paxton,C,1520,0.16,0.43,1,0.82,258.4,162.218,TRUE,TRUE,44.4304
7259,19,7259,0.74,0.028,91.46,0.1,79.34,0.616,0.91,0.57,19,7259,0.74,BERM,19,7259,0.74,Paxton,C,1520,0.16,0.43,1,0.42,258.4,162.218,TRUE,TRUE,58.7116
7260,19,7260,1.21,0.016,121.95,0.1,79.34,0.867,0.91,0.57,19,7260,1.21,BERM,19,7260,1.21,Raynham,C,1520,0.23,0.49,1,0.24,258.4,162.218,TRUE,TRUE,96.0014
7261,19,7261,0.09,0.059,60.98,0.1,79.34,0.385,0.91,0.57,19,7261,0.09,BERM,19,7261,0.09,Raynham,C,1520,0.23,0.49,1,0.96,258.4,162.218,TRUE,TRUE,7.1406
7262,19,7262,0.09,0.008,121.95,0.1,84,1.062,0.91,0.57,19,7262,0.09,BERM,19,7262,0.09,Saco,D,1520,0.23,0.49,1,0.14,243.2,152.676,TRUE,TRUE,7.56
7263,19,7263,0.09,0.02,91.46,0.1,84,0.679,0.91,0.57,19,7263,0.09,BERM,19,7263,0.09,Scarboro,D,1520,0.1,0.17,1,0.28,243.2,152.676,TRUE,TRUE,7.56
7264,19,7264,0.37,0.067,60.98,0.1,79.34,0.372,0.91,0.57,19,7264,0.37,BERM,19,7264,0.37,Scituate,C,1520,0.16,0.32,1,1.15,258.4,162.218,TRUE,TRUE,29.3558
7265,19,7265,0.56,0.022,91.46,0.1,79.34,0.662,0.91,0.57,19,7265,0.56,BERM,19,7265,0.56,Scituate,C,1520,0.16,0.32,1,0.31,258.4,162.218,TRUE,TRUE,44.4304
7266,19,7266,0.56,0.087,60.98,0.1,69.23,0.345,0.91,0.57,19,7266,0.56,BERM,19,7266,0.56,Sudbury,B,1520,0.23,0.28,1,1.7,304,190.845,TRUE,TRUE,38.7688
7267,19,7267,6.13,0.013,121.95,0.1,69.23,0.937,0.91,0.57,19,7267,6.13,BERM,19,7267,6.13,Sudbury,B,1520,0.23,0.28,1,0.2,304,190.845,TRUE,TRUE,424.3799
7268,19,7268,0.28,0.007,121.95,0.1,84,1.106,0.91,0.57,19,7268,0.28,BERM,19,7268,0.28,Swansea,D,1520,0.16,0.02,1,0.13,243.2,152.676,TRUE,TRUE,23.52
7269,19,7269,0.28,0.024,91.46,0.1,79.34,0.644,0.91,0.57,19,7269,0.28,BERM,19,7269,0.28,Walpole,C,1520,0.16,0.24,1,0.35,258.4,162.218,TRUE,TRUE,22.2152
7270,19,7270,0.84,0.008,121.95,0.1,84,1.065,0.91,0.57,19,7270,0.84,BERM,19,7270,0.84,Whitman,D,1520,0.16,0.37,1,0.14,243.2,152.676,TRUE,TRUE,70.56
7271,19,7271,0.09,0.052,60.98,0.1,84,0.4,0.91,0.57,19,7271,0.09,BERM,19,7271,0.09,Whitman,D,1520,0.16,0.37,1,0.8,243.2,152.676,TRUE,TRUE,7.56
7272,19,7272,1.95,0.011,121.95,0.1,52.13,0.972,0.91,0.57,19,7272,1.95,BERM,19,7272,1.95,Windsor,A,1520,0.23,0.2,1,0.17,334.4,209.929,TRUE,TRUE,101.6535
7273,19,7273,0.19,0.065,60.98,0.1,52.13,0.374,0.91,0.57,19,7273,0.19,BERM,19,7273,0.19,Windsor,A,1520,0.23,0.2,1,1.1,334.4,209.929,TRUE,TRUE,9.9047
7274,19,7274,0.28,0.058,60.98,0.1,79.34,0.388,0.91,0.57,19,7274,0.28,BERM,19,7274,0.28,Woodbridge,C,1520,0.23,0.32,1,0.93,258.4,162.218,TRUE,TRUE,22.2152
7275,19,7275,2.69,0.024,91.46,0.1,79.34,0.652,0.91,0.57,19,7275,2.69,BERM,19,7275,2.69,Woodbridge,C,1520,0.23,0.32,1,0.35,258.4,162.218,TRUE,TRUE,213.4246
7276,19,7276,2.32,0.016,121.95,0.1,79.34,0.871,0.91,0.57,19,7276,2.32,BERM,19,7276,2.32,Woodbridge,C,1520,0.23,0.32,1,0.24,258.4,162.218,TRUE,TRUE,184.0688
7277,19,7277,0.37,0.055,60.98,0.1,79.34,0.394,0.91,0.57,19,7277,0.37,BERM,19,7277,0.37,Woodbridge,C,1520,0.23,0.32,1,0.87,258.4,162.218,TRUE,TRUE,29.3558
7278,19,7278,0.65,0.072,60.98,0.1,79.34,0.365,0.91,0.57,19,7278,0.65,BERM,19,7278,0.65,Scituate,C,1650,0.23,0.32,1,1.28,280.5,176.092,TRUE,TRUE,51.571
7279,19,7279,0.74,0.027,91.46,0.1,79.34,0.623,0.91,0.57,19,7279,0.74,BERM,19,7279,0.74,Scituate,C,1650,0.23,0.32,1,0.4,280.5,176.092,TRUE,TRUE,58.7116
7280,19,7280,1.67,0.067,60.98,0.1,55,0.376,0.91,0.57,19,7280,1.67,FRST,19,7280,1.67,Charlton,B,1650,0.23,0.32,1,1.15,330,207.167,TRUE,TRUE,91.85
7281,19,7281,1.02,0.032,91.46,0.1,55,0.593,0.91,0.57,19,7281,1.02,FRST,19,7281,1.02,Charlton,B,1650,0.23,0.32,1,0.5,330,207.167,TRUE,TRUE,56.1
7282,19,7282,0.09,0.047,91.46,0.1,70,0.526,0.91,0.57,19,7282,0.09,FRST,19,7282,0.09,Paxton,C,1650,0.3,0.32,1,0.85,280.5,176.092,TRUE,TRUE,6.3
7283,19,7283,1.39,0.158,24.39,0.1,70,0.171,0.91,0.57,19,7283,1.39,FRST,19,7283,1.39,Paxton,C,1650,0.3,0.32,1,2.51,280.5,176.092,TRUE,TRUE,97.3
7284,19,7284,0.84,0.072,60.98,0.1,70,0.366,0.91,0.57,19,7284,0.84,FRST,19,7284,0.84,Paxton,C,1650,0.3,0.32,1,1.28,280.5,176.092,TRUE,TRUE,58.8
7285,19,7285,0.74,0.073,60.98,0.1,55,0.364,0.91,0.57,19,7285,0.74,FRST,19,7285,0.74,Canton,B,1650,0.23,0.32,1,1.31,330,207.167,TRUE,TRUE,40.7
7286,19,7286,0.74,0.028,91.46,0.1,55,0.616,0.91,0.57,19,7286,0.74,FRST,19,7286,0.74,Canton,B,1650,0.23,0.32,1,0.42,330,207.167,TRUE,TRUE,40.7
7287,19,7287,0.28,0.063,60.98,0.1,77,0.378,0.91,0.57,19,7287,0.28,FRST,19,7287,0.28,Scarboro,D,1650,0.23,0,1,1.05,183.45,115.166,TRUE,TRUE,21.56
